vendor_id,pickup_month,pickup_hour,pickup_day_of_week,dropoff_month,dropoff_hour,dropoff_day_of_week,passenger_count,trip_distance,fare_amount,tip_amount,payment_type,trip_type
1,1,10,2,1,11,2,1,16.3,46,0,2,1
2,1,11,2,1,12,2,1,7.87,28,1,1,1
2,1,12,2,1,13,2,1,14.14,40,0,2,1
2,1,14,2,1,14,2,1,10.25,31,0.2,1,1
2,1,14,2,1,14,2,1,8.1,31.5,0,2,1
2,1,14,2,1,15,2,1,11.47,42.5,0,1,1
2,1,15,2,1,16,2,1,16.17,50,0,2,1
1,1,15,2,1,16,2,1,4.2,35,3,1,1
2,1,16,2,1,17,2,1,8.45,30.5,0,1,1
2,1,16,2,1,18,2,1,20.96,68,0,2,1
2,1,18,2,1,18,2,1,8.22,28,0,2,1
2,1,19,2,1,19,2,1,9.53,29.5,0,2,1
2,1,20,2,1,20,2,1,9.93,36,11.19,1,1
2,1,20,2,1,21,2,1,16.1,45.5,0,2,1
2,1,21,2,1,21,2,1,15.19,41.5,13.63,1,1
1,1,20,2,1,20,2,1,13.5,37,0,2,1
2,1,20,2,1,21,2,1,10.32,33,0,1,1
2,1,21,2,1,21,2,6,5.6,27.5,0,2,1
1,1,21,2,1,21,2,1,13.4,37.5,1.2,1,1
2,1,2,3,1,2,3,1,9.55,28.5,0,1,1
2,1,7,3,1,7,3,1,11.23,35,7.16,1,1
2,1,9,3,1,9,3,1,0.49,-5,0,3,1
2,1,8,3,1,9,3,1,5.48,25.5,1,1,1
2,1,9,3,1,10,3,1,8.31,31,0,1,1
2,1,11,3,1,12,3,1,7.54,31,6.36,1,1
2,1,12,3,1,13,3,5,5.85,31,0,1,1
2,1,11,3,1,12,3,1,9.44,31,6.36,1,1
1,1,15,3,1,15,3,1,7,29.5,4.55,1,1
2,1,16,3,1,17,3,1,13.9,40,8.36,1,1
1,1,16,3,1,16,3,1,9.7,30.5,4.85,1,1
2,1,17,3,1,18,3,1,10.8,32.5,0,1,1
1,1,17,3,1,18,3,1,16.9,54,8.69,1,1
2,1,18,3,1,19,3,1,16.56,47,0,2,1
2,1,19,3,1,19,3,1,8.87,26.5,5.66,1,1
2,1,19,3,1,19,3,6,7.9,27.5,0,1,1
2,1,20,3,1,21,3,1,11.53,38,7.5,1,1
2,1,1,4,1,1,4,1,0.59,-4,0,3,1
2,1,6,4,1,8,4,1,24.1,75,0,1,1
2,1,7,4,1,9,4,1,14.85,52.5,0,1,1
2,1,7,4,1,8,4,1,17.83,50.5,0,2,1
2,1,10,4,1,10,4,1,9.49,29.5,0,1,1
2,1,11,4,1,12,4,1,8.96,39,0,1,1
2,1,11,4,1,12,4,1,9.18,35,0,2,1
2,1,12,4,1,12,4,1,0,0.01,0,1,2
2,1,12,4,1,12,4,1,9.65,33.5,0,1,1
1,1,13,4,1,14,4,1,26.8,75.5,15.25,1,1
2,1,14,4,1,15,4,1,7.06,28.5,5.86,1,1
1,1,15,4,1,16,4,1,15.7,44.5,0,2,1
2,1,15,4,1,16,4,1,7.28,38,0,1,1
1,1,15,4,1,16,4,1,7.8,27.5,0,2,1
2,1,15,4,1,15,4,1,7.12,24.5,0,2,1
2,1,16,4,1,17,4,1,7.35,25.5,0,1,1
1,1,16,4,1,16,4,2,7.5,24.5,6.55,1,1
2,1,16,4,1,16,4,1,6.96,26.5,0,1,1
2,1,17,4,1,17,4,1,12.76,38,0,1,1
2,1,17,4,1,18,4,1,6.86,32.5,0,1,1
2,1,17,4,1,17,4,2,6.96,26,0,2,1
2,1,18,4,1,19,4,1,6.96,29,9.24,1,1
1,1,18,4,1,19,4,1,8.8,26.5,5.65,1,1
2,1,20,4,1,20,4,1,0.04,-2.5,0,3,1
2,1,21,4,1,21,4,3,0.73,-4.5,0,3,1
2,1,21,4,1,21,4,1,0.67,-5,0,3,1
2,1,23,4,1,0,5,2,13.35,40,8.26,1,1
2,1,23,4,1,0,5,5,9.27,27,5.66,1,1
2,1,23,4,1,0,5,1,7.84,26,3,1,1
2,1,7,5,1,8,5,1,6.97,24.5,0,1,1
2,1,8,5,1,8,5,1,10.74,32.5,0,1,1
2,1,7,5,1,8,5,1,11.92,38,0,1,1
2,1,7,5,1,8,5,1,11.39,39.5,0,1,1
2,1,8,5,1,9,5,1,18.06,61.5,0,2,1
2,1,9,5,1,10,5,1,8.7,27.5,0,2,1
2,1,11,5,1,12,5,5,10.73,33,0,2,1
2,1,11,5,1,11,5,1,0.43,-4,0,3,1
2,1,12,5,1,13,5,1,6.71,25.5,0,1,1
2,1,12,5,1,12,5,1,8.04,32.5,5,1,1
1,1,13,5,1,14,5,1,14.2,0,0,2,2
2,1,13,5,1,13,5,1,8.32,25.5,0,2,1
2,1,15,5,1,16,5,1,7.37,29.5,0,2,1
2,1,16,5,1,17,5,1,5.63,30,6.36,1,1
2,1,17,5,1,17,5,1,9.54,31,0,1,1
2,1,17,5,1,17,5,1,6.08,27.5,0,2,1
2,1,17,5,1,18,5,1,7.26,33.5,0,1,1
2,1,17,5,1,17,5,1,7.34,28.5,6.06,1,1
2,1,17,5,1,17,5,1,0,52,0,2,1
2,1,20,5,1,20,5,1,8.68,27,6.91,1,1
2,1,22,5,1,22,5,3,8.91,30.5,0,1,1
2,1,22,5,1,23,5,1,6.26,29.5,6.16,1,1
2,1,7,6,1,8,6,1,9.37,32,6.56,1,1
2,1,7,6,1,8,6,1,7.71,30.5,7.82,1,1
1,1,8,6,1,8,6,1,1.7,0,0,2,2
2,1,9,6,1,10,6,1,9.3,28.5,0,2,1
2,1,10,6,1,10,6,1,9.1,37.5,0,1,1
2,1,10,6,1,11,6,5,12.16,47.5,0,1,1
1,1,12,6,1,12,6,1,1.1,0,0,2,2
2,1,12,6,1,13,6,1,10.57,38,0,1,1
2,1,13,6,1,14,6,1,8.84,30.5,0,1,1
2,1,13,6,1,14,6,1,0.13,45,0,2,2
1,1,13,6,1,14,6,1,14.7,43.5,8.85,1,1
2,1,14,6,1,14,6,1,9.29,31.5,0,2,1
2,1,14,6,1,15,6,1,11.2,41,0,2,1
2,1,14,6,1,14,6,1,6.39,27,0,1,1
2,1,14,6,1,15,6,1,6.26,41,0,1,1
2,1,14,6,1,14,6,1,0.52,52,0,1,1
2,1,14,6,1,15,6,1,6.37,27,0,2,1
2,1,14,6,1,15,6,1,11.5,38,0,1,1
2,1,14,6,1,15,6,1,24.13,67.5,0,2,1
2,1,15,6,1,16,6,1,8.06,27,0,2,1
2,1,16,6,1,16,6,1,9.12,29,0,2,1
2,1,16,6,1,17,6,1,18.58,52,15.76,1,1
2,1,16,6,1,16,6,1,7.6,26.5,7.08,1,1
2,1,16,6,1,17,6,1,14.07,43.5,0,2,1
1,1,17,6,1,17,6,1,6.2,25.5,1,1,1
2,1,18,6,1,18,6,1,7.46,29,0,2,1
2,1,19,6,1,19,6,1,0.28,-4.5,0,3,1
2,1,19,6,1,19,6,6,9.24,32,6.76,1,1
2,1,20,6,1,20,6,2,5.85,28,0,1,1
2,1,20,6,1,21,6,1,7.51,24.5,6.45,1,1
2,1,20,6,1,21,6,1,17.93,56.5,0,2,1
2,1,20,6,1,21,6,1,8.71,33,5,1,1
2,1,22,6,1,22,6,1,11.58,40.5,6.27,1,1
1,1,23,6,1,23,6,2,0.7,0,0,2,2
2,1,0,7,1,1,7,1,9.7,28,4.21,1,1
2,1,0,7,1,0,7,5,9.07,30.5,0,1,1
2,1,0,7,1,0,7,1,10.08,28,5,1,1
2,1,2,7,1,3,7,1,9.63,29.5,0,1,1
2,1,4,7,1,5,7,1,12.36,35.5,7.36,1,1
2,1,7,7,1,8,7,1,10.89,30,0,2,2
2,1,8,7,1,9,7,1,6.27,26,0,1,1
2,1,9,7,1,9,7,1,8.54,27.5,4,1,1
2,1,10,7,1,10,7,1,10.31,29,5.96,1,1
2,1,11,7,1,11,7,1,10.91,33,6.76,1,1
2,1,13,7,1,13,7,1,7.98,27,0,1,1
1,1,13,7,1,14,7,3,7.1,28.5,7.3,1,1
1,1,14,7,1,15,7,1,11.3,37.5,0,1,1
1,1,14,7,1,15,7,2,7.1,40,6.12,1,1
2,1,14,7,1,15,7,1,9.55,39,0,2,1
1,1,15,7,1,15,7,1,7.5,29.5,6.05,1,1
2,1,15,7,1,16,7,1,11.34,39,0,1,1
2,1,15,7,1,16,7,1,8.59,30.5,0,2,1
2,1,18,7,1,18,7,1,8.55,31,6,1,1
1,1,20,7,1,20,7,2,3.6,0,0,2,2
2,1,20,7,1,21,7,2,7.48,29,2,1,1
2,1,22,7,1,23,7,1,8.18,31.5,8.2,1,1
2,1,1,1,1,1,1,1,8.65,24.5,5.16,1,1
2,1,1,1,1,1,1,2,18.54,51,13.08,1,1
2,1,1,1,1,2,1,1,9.83,32.5,0,2,1
2,1,4,1,1,4,1,4,9.04,26.5,5.56,1,1
2,1,5,1,1,6,1,1,6.01,26.5,0,1,1
2,1,8,1,1,9,1,2,17.57,51.5,0,2,1
2,1,8,1,1,9,1,1,8.21,34,0,1,1
2,1,10,1,1,11,1,1,6.55,26.5,5.46,1,1
2,1,12,1,1,13,1,1,16.57,51.5,0,1,1
1,1,16,1,1,17,1,1,5.4,24.5,3.8,1,1
2,1,19,1,1,20,1,1,8.08,24.5,4.08,1,1
2,1,20,1,1,21,1,1,5.93,17.09,0,2,2
2,1,20,1,1,0,2,3,23.4,40,0,2,2
2,1,21,1,1,21,1,1,11.7,36,0,2,1
2,1,21,1,1,21,1,1,0,0,0,1,1
2,1,7,2,1,7,2,1,8.72,28,7.2,1,1
2,1,7,2,1,8,2,1,10.22,31.5,0,1,1
2,1,8,2,1,9,2,1,12.33,44,0,1,1
1,1,9,2,1,9,2,1,7.8,26,5.35,1,1
2,1,9,2,1,10,2,1,9.97,40,0,2,1
2,1,9,2,1,10,2,2,30.24,100,0,1,2
2,1,10,2,1,11,2,1,18.79,52,0,1,1
1,1,10,2,1,10,2,1,7.1,25.5,1,1,1
2,1,11,2,1,12,2,1,8.97,31,0,1,1
2,1,11,2,1,12,2,1,15.63,48,0,1,1
2,1,11,2,1,12,2,1,12.56,40,0,1,1
1,1,11,2,1,12,2,1,9.1,29.5,0,2,1
2,1,12,2,1,12,2,1,5.97,28,0,2,1
2,1,12,2,1,13,2,1,9.16,33.5,0,2,1
1,1,13,2,1,13,2,1,5.7,24.5,0,2,1
2,1,14,2,1,14,2,1,7.1,31.5,0,2,1
2,1,15,2,1,16,2,1,9.08,33,0,2,1
2,1,16,2,1,17,2,1,6.4,35,0,1,1
2,1,17,2,1,18,2,1,8.01,27.5,0,2,1
2,1,18,2,1,19,2,1,12.38,40,0,1,1
2,1,18,2,1,18,2,1,0,40,0,1,2
1,1,20,2,1,20,2,1,13.6,38,0,2,1
1,1,21,2,1,21,2,2,10.8,34,0,4,1
2,1,21,2,1,21,2,1,8.85,28,1,1,1
2,1,22,2,1,22,2,1,9.28,30,7.82,1,1
1,1,6,3,1,7,3,1,7,26.5,4.1,1,1
1,1,7,3,1,8,3,1,8.5,31,4,1,1
2,1,8,3,1,9,3,1,20.39,66.5,0,1,1
2,1,8,3,1,9,3,1,11.24,47.5,4,1,1
1,1,8,3,1,8,3,1,7.6,30.5,6.25,1,1
2,1,10,3,1,11,3,1,7.83,27,0,2,1
2,1,11,3,1,11,3,2,0.03,-2.5,0,3,1
2,1,11,3,1,12,3,1,8.87,29,0,1,1
2,1,11,3,1,11,3,1,10.47,29.5,5,1,1
2,1,13,3,1,13,3,5,11.04,35,0,2,2
2,1,12,3,1,13,3,1,6.27,29,0,1,1
1,1,13,3,1,13,3,1,9.1,30.5,6.25,1,1
2,1,13,3,1,14,3,1,9.85,41,0,1,1
2,1,14,3,1,14,3,1,7.83,26.5,0,2,1
2,1,14,3,1,15,3,1,9.52,30,6.16,1,1
1,1,14,3,1,15,3,1,17.2,49.5,11.2,1,1
2,1,17,3,1,17,3,1,7.36,35,0,1,1
2,1,16,3,1,16,3,1,9.73,33,0,1,1
2,1,18,3,1,18,3,1,9.22,27.5,0,2,1
2,1,19,3,1,20,3,6,10.33,29.5,6.26,1,1
2,1,19,3,1,20,3,1,15.04,43.5,0,1,1
1,1,20,3,1,20,3,1,0.7,6.7,0,2,1
2,1,21,3,1,22,3,1,14.94,43,6,1,1
2,1,23,3,1,0,4,1,9.71,27.5,2.2,1,1
2,1,23,3,1,23,3,1,8.3,25.5,5.36,1,1
2,1,7,4,1,8,4,1,7.94,30.5,0,1,1
2,1,9,4,1,10,4,6,12.83,41.5,8.46,1,1
2,1,9,4,1,9,4,1,8.65,32,0,2,1
2,1,9,4,1,10,4,1,30.27,93,18.76,1,1
2,1,10,4,1,11,4,2,12.09,42.5,0,1,1
1,1,10,4,1,10,4,3,6.8,28,0,2,1
1,1,11,4,1,11,4,2,2.2,0,0,2,2
2,1,11,4,1,12,4,1,5.28,28,0,1,1
2,1,11,4,1,12,4,1,10.81,32,0,2,1
2,1,11,4,1,12,4,1,3.85,47.5,0,1,1
2,1,12,4,1,12,4,1,7.63,25.5,5.26,1,1
2,1,13,4,1,14,4,1,5.85,27,0,1,1
1,1,14,4,1,15,4,1,7.4,48,0,2,1
1,1,15,4,1,15,4,1,3.9,0,0,2,2
1,1,16,4,1,16,4,1,6.9,26.5,5.65,1,1
2,1,16,4,1,17,4,5,13.57,51.5,0,1,1
2,1,16,4,1,17,4,2,20.11,57,0,1,1
2,1,16,4,1,17,4,2,4.27,29,6.16,1,1
1,1,17,4,1,18,4,1,7.7,28,5.95,1,1
2,1,21,4,1,21,4,5,8.08,24.5,5.16,1,1
1,1,22,4,1,22,4,1,7.8,24.5,0,1,1
2,1,23,4,1,23,4,2,8.6,24.5,0,1,1
2,2,6,5,2,7,5,1,13.84,40,8.16,1,1
2,2,6,5,2,7,5,2,7.08,32,0,1,1
1,2,8,5,2,8,5,1,9,28.5,1.7,1,1
2,2,8,5,2,12,5,1,4.75,130.5,0,2,1
2,2,9,5,2,10,5,1,6.55,28,0,1,1
2,2,9,5,2,11,5,1,15.33,69.5,0,1,1
2,2,10,5,2,11,5,1,8.35,32.5,0,1,1
2,2,10,5,2,11,5,1,7.43,35.5,0,1,1
2,2,11,5,2,11,5,1,10.16,28.5,0,2,1
2,2,11,5,2,12,5,1,14.65,43,9.91,1,1
1,2,11,5,2,12,5,1,11.7,36,0,2,1
1,2,12,5,2,12,5,1,10.6,33.5,10.25,1,1
2,2,14,5,2,14,5,2,16.6,49.5,0,1,1
2,2,15,5,2,16,5,1,8.65,26.5,0,1,1
2,2,15,5,2,16,5,1,6.6,28,0,1,1
2,2,16,5,2,17,5,5,8.56,31,0,2,1
2,2,16,5,2,17,5,1,5.9,30.5,0,1,1
2,2,16,5,2,16,5,1,10.37,32,0,1,1
2,2,16,5,2,16,5,1,4.58,29,0,1,1
2,2,16,5,2,18,5,1,12.27,55,11.36,1,1
1,2,17,5,2,18,5,1,8.5,33,15,1,1
2,2,19,5,2,20,5,2,8.41,25.5,5.46,1,1
2,2,20,5,2,21,5,1,6.71,26.5,0,2,1
2,2,22,5,2,22,5,1,7.83,26,3,1,1
2,2,23,5,2,23,5,1,9.8,29.5,2,1,1
2,2,0,6,2,1,6,1,11.45,33,4,1,1
2,2,2,6,2,3,6,1,17.33,50.5,0,1,1
1,2,7,6,2,7,6,1,8.6,0,0,2,2
2,2,8,6,2,9,6,1,5.6,25.5,7.89,1,1
2,2,9,6,2,10,6,1,9.07,34.5,0,1,1
2,2,9,6,2,9,6,1,5.27,24.5,0,1,1
1,2,10,6,2,11,6,1,3.9,0,0,2,2
2,2,11,6,2,11,6,1,11.75,38.5,0,1,1
2,2,11,6,2,12,6,1,9.31,31,0,1,1
1,2,12,6,2,12,6,1,7.7,26,0,2,1
1,2,12,6,2,13,6,1,9.1,33.5,0,2,1
2,2,13,6,2,13,6,1,8.71,30,0,1,1
2,2,16,6,2,17,6,1,6.16,25.5,0,2,1
2,2,17,6,2,17,6,1,3.26,24.5,0,1,1
2,2,17,6,2,18,6,2,7.75,29,6.16,1,1
2,2,18,6,2,19,6,1,5.56,32,3.38,1,1
2,2,20,6,2,19,7,1,9.64,29,6.06,1,1
2,2,20,6,2,21,6,1,14.51,48.5,0,2,1
2,2,0,7,2,1,7,1,10.2,36.5,0,2,1
2,2,4,7,2,4,7,1,0.01,-2.5,0,3,1
2,2,8,7,2,9,7,1,11.47,32.5,0,2,1
2,2,10,7,2,11,7,1,7,24.5,0,2,1
2,2,11,7,2,11,7,1,7.36,25.5,0,1,1
2,2,11,7,2,11,7,1,12.58,40,12.24,1,1
2,2,11,7,2,12,7,2,6.15,25.5,4,1,1
1,2,12,7,2,12,7,1,9.7,30.5,4.7,1,1
2,2,12,7,2,13,7,1,18.28,52,11.71,1,1
2,2,12,7,2,12,7,1,8.35,25.5,6.58,1,1
2,2,13,7,2,14,7,3,6.36,27.5,4.24,1,1
2,2,14,7,2,15,7,1,11.24,37,2,1,1
2,2,14,7,2,14,7,1,0,-7,0,3,2
2,2,15,7,2,15,7,1,6.07,26,0,2,1
2,2,16,7,2,17,7,1,7.06,24.5,0,2,1
2,2,18,7,2,19,7,2,10.76,37,9.45,1,1
2,2,18,7,2,19,7,1,8.35,29.5,6.06,1,1
2,2,18,7,2,19,7,1,17.67,49,6,1,1
1,2,18,7,2,19,7,1,9.2,32,5.78,1,1
2,2,19,7,2,19,7,1,8.94,27,0,2,1
2,2,20,7,2,20,7,1,0.84,-5,0,4,1
1,2,22,7,2,23,7,2,6.9,46,5,1,1
2,2,23,7,2,0,1,1,8.59,30.5,2.2,1,1
1,2,5,1,2,5,1,1,0.2,0,0,2,2
2,2,10,1,2,10,1,1,8.29,26,6.7,1,1
2,2,11,1,2,11,1,2,10.76,35.5,0,2,1
1,2,13,1,2,13,1,1,9.4,32,0,2,1
2,2,17,1,2,17,1,1,7.86,28,8.64,1,1
2,2,7,2,2,8,2,1,4.44,26,8.04,1,1
1,2,7,2,2,8,2,1,7.3,32.5,8.3,1,1
1,2,8,2,2,9,2,1,7.1,41,8.36,1,1
2,2,8,2,2,9,2,1,9.09,34,8.11,1,1
2,2,9,2,2,9,2,1,14.43,45.5,0,1,1
2,2,11,2,2,12,2,1,8.59,37,5,1,1
2,2,12,2,2,12,2,3,0.52,32,6.4,1,2
2,2,15,2,2,15,2,1,7.62,24.5,5,1,1
1,2,14,2,2,14,2,1,6.5,27,0,2,1
2,2,15,2,2,16,2,1,4.27,26,0,1,1
2,2,15,2,2,16,2,1,16.89,49.5,10.06,1,1
2,2,15,2,2,15,2,1,0.04,52,0,2,1
2,2,16,2,2,16,2,1,10.68,37,0,1,1
2,2,16,2,2,16,2,1,10.03,28.5,0,1,1
2,2,17,2,2,18,2,1,7.49,28.5,0,1,1
2,2,18,2,2,18,2,1,9.67,29,0,1,1
1,2,19,2,2,20,2,2,8.5,29,0,2,1
2,2,19,2,2,20,2,1,15.14,41,9.71,1,1
2,2,20,2,2,20,2,1,8.64,24.5,0,2,1
2,2,21,2,2,22,2,1,7.84,35,0,1,1
2,2,21,2,2,21,2,1,1.38,0.01,0,2,2
1,2,6,3,2,7,3,1,7.2,27,4.17,1,1
2,2,7,3,2,7,3,1,17.78,47.5,9.66,1,1
2,2,7,3,2,7,3,1,19.59,52,0,2,1
2,2,7,3,2,7,3,2,11.19,32.5,7,1,1
2,2,7,3,2,8,3,1,13.27,49.5,0,1,1
1,2,9,3,2,10,3,1,10.4,31.5,0,2,1
2,2,10,3,2,10,3,1,8.48,30,0,1,1
2,2,11,3,2,12,3,1,14.31,41.5,0,1,1
2,2,13,3,2,13,3,1,8.19,25.5,0,1,1
2,2,13,3,2,14,3,1,13.07,39,0,1,1
2,2,13,3,2,14,3,1,18.19,52,0,2,1
2,2,13,3,2,13,3,2,9.01,27,0,2,1
1,2,15,3,2,16,3,1,8.8,33.5,0,2,1
2,2,16,3,2,17,3,1,6.69,31.5,0,1,1
2,2,16,3,2,17,3,3,7.11,26,0,2,1
2,2,16,3,2,16,3,2,8.63,33.5,8.21,1,1
2,2,16,3,2,16,3,1,8.22,30.5,8.08,1,1
2,2,17,3,2,17,3,2,7.1,27,0,1,1
1,2,17,3,2,17,3,1,1.7,0,0,2,2
2,2,17,3,2,18,3,5,16.52,55.5,12.61,1,1
2,2,18,3,2,19,3,1,8.59,27.5,0,2,1
1,2,18,3,2,19,3,1,5.8,25.5,0,2,1
2,2,18,3,2,18,3,1,0,0,0,2,1
2,2,20,3,2,21,3,1,8.65,27,0,1,1
2,2,21,3,2,22,3,1,9.33,33,0,1,1
2,2,21,3,2,21,3,1,13.49,37.5,6.44,1,1
2,2,23,3,2,23,3,1,10.79,33,0,1,1
2,2,22,3,2,22,3,1,7,25.5,0,1,1
2,2,1,4,2,1,4,1,18.77,52.5,0,1,1
1,2,6,4,2,7,4,1,6.1,0,0,2,2
2,2,7,4,2,8,4,1,16.16,49.5,0,1,1
2,2,8,4,2,9,4,6,3.2,31,4,1,1
2,2,9,4,2,10,4,1,5.95,29,0,1,1
2,2,9,4,2,10,4,2,12.69,48.5,0,1,1
2,2,10,4,2,10,4,2,16.26,45.5,9.26,1,1
2,2,9,4,2,10,4,1,15.37,50,0,2,2
2,2,10,4,2,10,4,1,10.18,34.5,0,1,1
2,2,11,4,2,12,4,1,21.3,62.5,12.66,1,1
1,2,11,4,2,12,4,1,10.7,35,7.16,1,1
2,2,11,4,2,11,4,2,0.9,-5.5,0,3,1
2,2,11,4,2,12,4,1,7.04,27,5.56,1,1
2,2,12,4,2,13,4,1,11.31,42,0,1,1
1,2,13,4,2,13,4,1,12.7,36,5.52,1,1
2,2,13,4,2,14,4,1,0,25.5,0,1,1
2,2,13,4,2,14,4,1,8.02,28.5,5.86,1,1
2,2,14,4,2,15,4,1,9.95,44,0,2,1
2,2,14,4,2,14,4,1,0,55,0,2,2
2,2,14,4,2,14,4,1,10.71,31,9.39,1,1
2,2,14,4,2,15,4,1,14.99,51.5,0,1,1
2,2,15,4,2,16,4,1,9.64,32,0,2,2
2,2,15,4,2,16,4,5,5.65,24.5,0,2,1
1,2,17,4,2,17,4,1,8.8,26.5,5,1,1
1,2,17,4,2,17,4,1,7.2,25.5,5.45,1,1
2,2,17,4,2,18,4,1,5.36,29.5,6.26,1,1
2,2,17,4,2,18,4,1,9.67,34.5,0,2,1
1,2,22,4,2,23,4,1,15.2,45.5,5,1,1
2,2,23,4,2,0,5,1,10.53,31,6.46,1,1
2,2,1,5,2,1,5,1,7.37,24.5,0,2,1
2,2,7,5,2,7,5,1,5.53,31,0,1,1
2,2,7,5,2,8,5,1,5.07,28,0,2,1
2,2,8,5,2,8,5,1,8.59,28.5,0,1,1
1,2,8,5,2,9,5,1,2.4,6.7,0,2,1
2,2,9,5,2,10,5,1,6.67,24.5,6.32,1,1
2,2,9,5,2,10,5,1,9.55,29,0,1,1
1,2,9,5,2,10,5,1,7.9,33,3.2,1,1
2,2,10,5,2,11,5,1,8.28,35,0,1,1
2,2,10,5,2,11,5,1,9.74,31.5,6.46,1,1
2,2,11,5,2,12,5,1,7.03,30,0,1,1
2,2,11,5,2,11,5,1,8.79,27.5,0,2,1
2,2,13,5,2,13,5,1,7.26,25.5,6.58,1,1
2,2,13,5,2,12,6,1,11.13,33,0,2,1
2,2,13,5,2,14,5,1,8.34,37,0,1,1
2,2,14,5,2,14,5,1,7.39,27,0,1,1
2,2,14,5,2,15,5,1,7.74,31,0,1,1
2,2,15,5,2,15,5,1,9.17,31.5,6.46,1,1
2,2,14,5,2,15,5,1,10.8,42,0,1,1
2,2,16,5,2,16,5,5,0,52,0,2,1
2,2,16,5,2,16,5,1,4.49,27.5,0,1,1
1,2,17,5,2,18,5,1,8.6,32,0,1,1
2,2,19,5,2,19,5,1,7.55,24.5,5.26,1,1
2,2,2,6,2,3,6,5,15.1,47,9.66,1,1
2,2,4,6,2,4,6,5,11.32,32.5,15,1,1
2,2,5,6,2,6,6,1,9,27,0,1,1
2,2,7,6,2,7,6,1,18.26,57,0,1,1
2,2,9,6,2,10,6,1,29.81,81.5,0,2,1
2,2,10,6,2,11,6,1,15.14,53.5,0,1,1
2,2,10,6,2,11,6,1,6.93,27.5,0,1,1
2,2,11,6,2,11,6,1,15.79,45.5,0,2,1
1,2,14,6,2,15,6,1,18.8,60.5,12.25,1,1
2,2,17,6,2,17,6,1,5.6,40,0,2,2
2,2,17,6,2,18,6,1,18.3,57,0,1,1
2,2,17,6,2,18,6,1,7.07,27,0,2,1
2,2,18,6,2,18,6,1,7.97,27,0,1,1
2,2,18,6,2,19,6,5,14.23,44,9.16,1,1
2,2,18,6,2,18,6,1,11.64,36.5,8.19,1,1
2,2,18,6,2,19,6,1,9.77,28,2,1,1
2,2,19,6,2,19,6,3,23.8,64.5,0,1,1
2,2,19,6,2,19,6,1,10.12,33,3.48,1,1
2,2,19,6,2,19,6,2,8.14,27.5,5.86,1,1
2,2,20,6,2,21,6,1,8.1,24.5,0,2,1
2,2,21,6,2,21,6,1,10.4,30.5,0,2,1
1,2,21,6,2,21,6,1,19.4,52,0,1,1
1,2,23,6,2,0,7,2,9,31.5,0,2,1
2,2,23,6,2,23,6,2,15.74,47.5,0,2,1
1,2,0,7,2,0,7,1,16.6,46,0,2,1
2,2,1,7,2,1,7,1,8.31,26.5,5.56,1,1
2,2,1,7,2,2,7,1,8.42,26.5,5.56,1,1
2,2,3,7,2,3,7,1,7.42,30.5,0,2,1
2,2,6,7,2,7,7,1,24.41,67,0,1,1
2,2,6,7,2,6,7,1,19.3,52,10,1,1
2,2,8,7,2,9,7,1,8.77,34.5,0,1,1
1,2,9,7,2,10,7,2,5.5,24.5,2.53,1,1
2,2,9,7,2,11,7,1,35.14,91,0,2,1
2,2,9,7,2,9,7,1,7.29,27.5,3,1,1
2,2,9,7,2,10,7,1,11.2,38,0,1,1
1,2,10,7,2,10,7,1,8.6,27,5.56,1,1
2,2,8,7,2,8,7,1,10.79,50.5,0,2,1
1,2,12,7,2,13,7,1,12,44,4,1,1
2,2,13,7,2,14,7,1,6.8,40,8.16,1,1
2,2,15,7,2,15,1,1,5.58,25.5,0,2,1
2,2,16,7,2,17,7,1,19.47,53,0,1,1
2,2,15,7,2,15,7,1,7.86,25.5,0,2,1
2,2,18,7,2,19,7,1,8.33,32.5,0,2,1
2,2,20,7,2,20,7,1,0,-2.5,0,3,1
1,2,23,7,2,23,7,1,7.1,26,5.45,1,1
2,2,1,1,2,2,1,1,9.18,28,5.86,1,1
2,2,2,1,2,3,1,1,8.47,30.5,3,1,1
2,2,3,1,2,3,1,1,13.52,45.5,0,2,1
2,2,5,1,2,5,1,2,13.15,37,9.58,1,1
2,2,4,1,2,4,1,1,14.41,40,0,2,1
2,2,4,1,2,5,1,1,8.74,27,7.08,1,1
2,2,4,1,2,4,1,1,7.64,27,8.49,1,1
2,2,7,1,2,7,1,1,7.51,26.5,0,1,1
1,2,6,1,2,6,1,1,20.8,52,5,1,1
2,2,8,1,2,8,1,1,13.38,40,0,1,1
1,2,9,1,2,10,1,1,8.6,25.5,5.36,1,1
2,2,10,1,2,10,1,2,0,52,0,1,1
2,2,11,1,2,11,1,1,9.36,28,0,2,1
2,2,14,1,2,14,1,1,8.62,25.5,0,2,1
2,2,14,1,2,15,1,1,9.64,36,7.36,1,1
1,2,15,1,2,16,1,2,6.7,28.5,4.39,1,1
2,2,15,1,2,16,1,2,6.4,28,0,1,1
1,2,16,1,2,16,1,1,6,26,2.68,1,1
2,2,15,1,2,15,1,2,7.36,27,0,2,1
2,2,16,1,2,16,1,1,6.04,26,0,1,1
2,2,16,1,2,17,1,1,12.28,35,0,2,1
2,2,17,1,2,17,1,1,0.59,-5,0,3,1
1,2,20,1,2,20,1,1,2.7,0,0,2,2
2,2,5,2,2,5,2,1,10.79,31.5,0,1,1
